,Unnamed: 0,Unnamed: 0.1,norm_intensity,norm_intensity_error,norm_volume,norm_volume_error,offset(hz),slp(hz),trelax(s),fit_norm_intensity
435,444,108,0.374336080912,0.00187331890359,0.373575692461,0.00194600589401,489.899,20.000859683199998,0.2,0.3762300241088058
436,445,109,0.3843602382,0.00187331890359,0.37605577957,0.00194600589401,500.0,20.000859683199998,0.2,0.3768746890549264
437,446,110,0.385550020216,0.00187331890359,0.380890417919,0.00194600589401,500.0,20.000859683199998,0.2,0.3768746890549264
438,447,111,0.3748617914590001,0.00187331890359,0.375959426871,0.00194600589401,555.5555,20.000859683199998,0.2,0.3791889770609403
439,448,112,0.376644331164,0.00187331890359,0.378543584542,0.00194600589401,611.1111,20.000859683199998,0.2,0.38040161364834335
440,449,113,0.379783965981,0.00187331890359,0.378963846313,0.00194600589401,666.6667,20.000859683199998,0.2,0.38112946723078944
441,450,114,0.380668988259,0.00187331890359,0.378558417311,0.00194600589401,722.2222,20.000859683199998,0.2,0.38161650897673044
442,451,115,0.384250219935,0.00187331890359,0.381480593272,0.00194600589401,777.7778,20.000859683199998,0.2,0.3819694575419905
443,452,116,0.377306269314,0.00187331890359,0.374311180708,0.00194600589401,833.3333,20.000859683199998,0.2,0.38223664504048305
444,453,117,0.383863784588,0.00187331890359,0.384159415359,0.00194600589401,888.8889,20.000859683199998,0.2,0.3824406775079215
445,454,118,0.380710740343,0.00187331890359,0.374590591475,0.00194600589401,944.4445,20.000859683199998,0.2,0.38259410936531435
446,455,119,0.388060021414,0.00187331890359,0.381909417047,0.00194600589401,1000.0,20.000859683199998,0.2,0.3827070506569587
